,time_period,time,duration,amplitude
292,22:00:00,20:13:28,14.0,10.900000000013677
293,22:00:00,20:13:41,13.0,-10.900000000013677
294,22:00:00,20:13:55,14.0,10.900000000013677
295,22:00:00,20:13:59,4.0,-5.000000000010552
296,22:00:00,20:14:36,37.0,5.000000000010552
297,22:00:00,20:14:40,4.0,-6.249999999999311
298,22:00:00,20:14:44,4.0,7.774999999969609
299,22:00:00,20:14:47,3.0,-9.37499999999897
300,22:00:00,20:14:49,2.0,26.449999999990368
301,22:00:00,20:14:50,1.0,-10.899999999991472
302,22:00:00,20:14:51,1.0,6.250000000006246
303,22:00:00,20:14:52,1.0,-21.80000000000515
304,22:00:00,20:14:56,4.0,10.900000000013677
305,22:00:00,20:14:57,1.0,-10.900000000013677
306,22:00:00,20:14:58,1.0,7.775000000014025
307,22:00:00,20:15:05,7.0,-18.674999999983285
308,22:00:00,20:15:12,7.0,15.549999999976691
309,22:00:00,20:15:17,5.0,-10.900000000013677
310,22:00:00,20:15:31,14.0,29.50000000000452
311,22:00:00,20:15:33,2.0,-17.149999999990783
312,22:00:00,20:15:34,1.0,10.899999999991472
313,22:00:00,20:15:53,19.0,-20.199999999998
314,22:00:00,20:15:58,5.0,15.550000000005838
315,22:00:00,20:16:07,9.0,-4.999999999988347
316,22:00:00,20:16:12,5.0,9.649999999980508
317,22:00:00,20:16:19,7.0,-21.80000000000515
318,22:00:00,20:16:23,4.0,10.54999999999528
319,22:00:00,20:16:44,21.0,-21.799999999982937
320,22:00:00,20:17:17,33.0,26.799999999993503
321,22:00:00,20:17:23,6.0,-9.649999999980508
322,22:00:00,20:17:29,6.0,15.89999999997982
323,22:00:00,20:17:31,2.0,-10.899999999991472
324,22:00:00,20:17:46,15.0,6.249999999999318
325,22:00:00,20:18:00,14.0,-21.80000000000515
326,22:00:00,20:18:01,1.0,12.150000000002436
327,22:00:00,20:18:12,11.0,-7.5000000000102816
328,22:00:00,20:18:27,15.0,3.124999999999666
329,22:00:00,20:18:45,18.0,-8.124999999988006
330,22:00:00,20:19:21,36.0,6.249999999999311
331,22:00:00,20:19:26,5.0,-5.900000000003125
332,22:00:00,20:19:35,9.0,12.150000000002436
333,22:00:00,20:19:53,18.0,-5.900000000003125
334,22:00:00,20:20:11,18.0,17.149999999990783
335,22:00:00,20:20:29,18.0,-10.899999999991472
336,22:00:00,20:20:35,6.0,12.499999999998622
337,22:00:00,20:20:45,10.0,-4.649999999985219
338,22:00:00,20:20:46,1.0,10.899999999991472
339,22:00:00,20:21:09,23.0,-15.89999999997982
340,22:00:00,20:21:30,21.0,4.999999999988347
341,22:00:00,20:21:38,8.0,-10.900000000013677
342,22:00:00,20:22:44,66.0,32.699999999996614
343,22:00:00,20:23:01,17.0,-10.89999999999148
344,22:00:00,20:23:06,5.0,6.249999999999318
345,22:00:00,19:55:23,7.0,-9.999999999976694
346,22:00:00,19:55:36,13.0,9.999999999976694
347,22:00:00,19:55:44,8.0,-9.999999999976694
348,22:00:00,19:55:48,4.0,3.1249999999996554
349,22:00:00,19:55:52,4.0,-3.1249999999996554
350,22:00:00,19:56:07,15.0,6.249999999999312
351,22:00:00,19:56:11,4.0,-3.1249999999996563
352,22:00:00,19:56:49,38.0,13.12499999997635
353,22:00:00,19:57:29,40.0,-11.249999999987658
354,22:00:00,19:57:33,4.0,11.249999999987658
355,22:00:00,19:57:44,11.0,-16.249999999976005
356,22:00:00,19:59:22,98.0,16.249999999976005
357,22:00:00,19:59:51,29.0,-9.999999999976694
358,22:00:00,19:59:56,5.0,9.999999999976694
359,22:00:00,19:59:58,2.0,-9.999999999976694
360,22:00:00,20:00:03,5.0,9.999999999976694
361,22:00:00,20:00:18,15.0,-9.999999999976694
362,22:00:00,20:00:20,2.0,6.249999999999312
363,22:00:00,20:00:30,10.0,-6.249999999999312
364,22:00:00,20:00:39,9.0,3.124999999999656
365,22:00:00,20:00:54,15.0,-3.124999999999656
366,22:00:00,20:01:27,33.0,24.999999999986144
367,22:00:00,20:01:41,14.0,-4.999999999988347
368,22:00:00,20:01:48,7.0,19.999999999997797
369,22:00:00,20:01:54,6.0,-1.2500000000109637
370,22:00:00,20:01:57,3.0,9.999999999998899
371,22:00:00,20:02:26,29.0,-32.49999999999642
372,22:00:00,20:02:55,29.0,14.999999999987246
373,22:00:00,20:03:13,18.0,-16.249999999976005
374,22:00:00,20:04:05,52.0,6.249999999999311
375,22:00:00,20:04:25,20.0,-12.499999999998622
376,22:00:00,20:04:36,11.0,4.999999999988348
377,22:00:00,20:04:48,12.0,-1.2500000000109637
378,22:00:00,20:05:05,17.0,16.250000000020414
379,22:00:00,20:05:06,1.0,-10.000000000021103
380,22:00:00,20:05:15,9.0,11.250000000009862
381,22:00:00,20:05:20,5.0,-6.249999999999311
382,22:00:00,20:05:28,8.0,5.000000000010552
383,22:00:00,20:05:32,4.0,-1.2500000000109637
384,22:00:00,20:05:40,8.0,11.249999999987658
385,22:00:00,20:06:02,22.0,-9.999999999976694
386,22:00:00,20:06:41,39.0,9.999999999976694
387,22:00:00,20:06:47,6.0,-9.999999999976694
388,22:00:00,20:06:55,8.0,14.999999999987246
389,22:00:00,20:07:10,15.0,-11.250000000009862
390,22:00:00,20:07:18,8.0,10.000000000021103
391,22:00:00,20:07:29,11.0,-10.000000000021103
392,22:00:00,20:07:33,4.0,10.000000000021103
393,22:00:00,20:07:47,14.0,-19.999999999997797
394,22:00:00,20:09:05,78.0,18.749999999997932
395,22:00:00,20:09:25,20.0,-10.000000000021103
396,22:00:00,20:10:01,36.0,6.249999999999311
397,22:00:00,20:10:35,34.0,-6.249999999999311
398,22:00:00,20:12:20,105.0,10.000000000021103
399,22:00:00,20:12:42,22.0,-6.249999999999311
400,22:00:00,20:12:55,13.0,6.249999999999311
401,22:00:00,20:13:08,13.0,-6.249999999999311
402,22:00:00,20:13:10,2.0,9.999999999976694
403,22:00:00,20:13:14,4.0,-3.7499999999773834
404,22:00:00,20:13:28,14.0,9.999999999976694
405,22:00:00,20:13:41,13.0,-9.999999999976694
406,22:00:00,20:13:55,14.0,9.999999999976694
407,22:00:00,20:13:59,4.0,-4.999999999988347
408,22:00:00,20:14:36,37.0,4.999999999988347
409,22:00:00,20:14:40,4.0,-6.249999999999311
410,22:00:00,20:14:44,4.0,6.875000000021444
411,22:00:00,20:14:47,3.0,-9.37499999999897
412,22:00:00,20:14:49,2.0,23.74999999996824
413,22:00:00,20:14:50,1.0,-9.999999999976694
414,22:00:00,20:14:51,1.0,6.250000000006253
415,22:00:00,20:14:52,1.0,-19.999999999997797
416,22:00:00,20:14:56,4.0,9.999999999976694
417,22:00:00,20:14:57,1.0,-9.999999999976694
418,22:00:00,20:14:58,1.0,6.874999999977035
419,22:00:00,20:15:05,7.0,-16.87499999999814
420,22:00:00,20:15:12,7.0,13.749999999991545
421,22:00:00,20:15:17,5.0,-9.999999999976694
422,22:00:00,20:15:31,14.0,24.999999999975046
423,22:00:00,20:15:33,2.0,-16.249999999976005
424,22:00:00,20:15:34,1.0,9.999999999976694
425,22:00:00,20:15:53,19.0,-17.49999999997587
426,22:00:00,20:15:58,5.0,13.749999999998487
427,22:00:00,20:16:07,9.0,-5.000000000010552
428,22:00:00,20:16:12,5.0,8.749999999987935
429,22:00:00,20:16:19,7.0,-19.999999999997797
430,22:00:00,20:16:23,4.0,8.750000000010132
431,22:00:00,20:16:44,21.0,-19.999999999997794
432,22:00:00,20:17:17,33.0,24.999999999986148
433,22:00:00,20:17:23,6.0,-8.749999999987935
434,22:00:00,20:17:29,6.0,14.999999999987246
435,22:00:00,20:17:31,2.0,-9.999999999976694
436,22:00:00,20:17:46,15.0,6.249999999999318
437,22:00:00,20:18:00,14.0,-19.999999999997797
438,22:00:00,20:18:01,1.0,11.249999999987658
439,22:00:00,20:18:12,11.0,-7.500000000010278
440,22:00:00,20:18:27,15.0,3.1249999999996625
441,22:00:00,20:18:45,18.0,-8.124999999988002
442,22:00:00,20:19:21,36.0,6.249999999999314
443,22:00:00,20:19:26,5.0,-4.999999999988347
444,22:00:00,20:19:35,9.0,11.249999999987658
445,22:00:00,20:19:53,18.0,-4.999999999988347
446,22:00:00,20:20:11,18.0,16.249999999976005
447,22:00:00,20:20:29,18.0,-9.999999999976694
448,22:00:00,20:20:35,6.0,12.499999999998622
449,22:00:00,20:20:45,10.0,-3.7500000000148503
450,22:00:00,20:20:46,1.0,10.000000000021103
451,22:00:00,20:21:09,23.0,-15.00000000000945
452,22:00:00,20:21:30,21.0,4.999999999988347
453,22:00:00,20:21:38,8.0,-9.999999999976694
454,22:00:00,20:22:44,66.0,29.99999999997449
455,22:00:00,20:23:01,17.0,-9.999999999976694
456,22:00:00,20:23:06,5.0,6.249999999999318
457,23:00:00,20:23:39,9.0,-3.124999999999656
458,23:00:00,20:23:42,3.0,10.899999999991472
459,23:00:00,20:24:03,21.0,-17.14999999999772
460,23:00:00,20:24:04,1.0,5.900000000003125
461,23:00:00,20:24:21,17.0,-10.900000000013677
462,23:00:00,20:24:25,4.0,11.2500000000168
463,23:00:00,20:24:30,5.0,-10.899999999991472
464,23:00:00,20:24:40,10.0,10.899999999991472
465,23:00:00,20:24:41,1.0,-6.250000000006251
466,23:00:00,20:24:54,13.0,6.250000000006251
467,23:00:00,20:24:55,1.0,-11.250000000016803
468,23:00:00,20:24:59,4.0,6.250000000006251
469,23:00:00,20:25:01,2.0,-12.14999999998717
470,23:00:00,20:25:13,12.0,3.125000000006594
471,23:00:00,20:25:50,37.0,-3.125000000006594
472,23:00:00,20:25:51,1.0,6.250000000006251
473,23:00:00,20:26:56,65.0,-12.424999999983976
474,23:00:00,20:27:12,16.0,7.774999999969612
475,23:00:00,20:27:29,17.0,-4.649999999969957
476,23:00:00,20:28:09,40.0,16.799999999994597
477,23:00:00,20:28:20,11.0,-5.900000000025329
478,23:00:00,20:28:35,15.0,5.900000000025329
479,23:00:00,20:28:45,10.0,-5.900000000025329
480,23:00:00,20:28:52,7.0,6.249999999999311
481,23:00:00,20:29:25,33.0,-10.899999999969268
482,23:00:00,20:29:26,1.0,10.899999999969268
483,23:00:00,20:29:47,21.0,-3.1249999999996554
484,23:00:00,20:29:53,6.0,3.1249999999996554
485,23:00:00,20:30:37,44.0,-24.9249999999826
486,23:00:00,20:30:49,12.0,14.025000000013332
487,23:00:00,20:31:03,14.0,-6.249999999999311
488,23:00:00,20:31:10,7.0,3.1249999999996554
489,23:00:00,20:31:35,25.0,-3.1249999999996554
490,23:00:00,20:31:36,1.0,6.249999999999311
491,23:00:00,20:31:49,13.0,-6.249999999999311
492,23:00:00,20:32:07,18.0,6.249999999999311
493,23:00:00,20:32:13,6.0,-5.000000000010552
494,23:00:00,20:33:38,85.0,12.774999999980164
495,23:00:00,20:34:10,32.0,-3.1249999999996554
496,23:00:00,20:35:31,81.0,21.80000000000515
497,23:00:00,20:35:32,1.0,-6.249999999999312
498,23:00:00,20:35:57,25.0,6.249999999999312
499,23:00:00,20:36:05,8.0,-5.000000000010552
500,23:00:00,20:36:21,16.0,0.35000000001839116
501,23:00:00,20:36:32,11.0,-10.900000000013677
502,23:00:00,20:37:41,69.0,17.150000000012987
503,23:00:00,20:37:42,1.0,-6.249999999999312
504,23:00:00,20:38:10,28.0,6.249999999999312
505,23:00:00,20:38:11,1.0,-6.249999999999312
506,23:00:00,20:38:51,40.0,14.024999999991127
507,23:00:00,20:39:28,37.0,-3.1249999999996554
508,23:00:00,20:39:53,25.0,10.899999999991472
509,23:00:00,20:39:58,5.0,-10.899999999991472
510,23:00:00,20:40:12,14.0,10.899999999991472
511,23:00:00,20:40:15,3.0,-10.899999999991472
512,23:00:00,20:40:23,8.0,3.1249999999996554
513,23:00:00,20:40:31,8.0,-3.1249999999996554
