,time_period,time,duration,amplitude
393,00:00:00,21:03:33,18.0,3.0249999999940047
394,00:00:00,21:07:32,239.0,-3.3249999999887536
395,00:00:00,21:08:29,57.0,3.2249999999942047
396,00:00:00,21:10:11,102.0,-3.2249999999942047
397,00:00:00,21:10:48,37.0,3.2249999999942047
398,00:00:00,21:10:53,5.0,-3.2249999999942047
399,00:00:00,21:11:03,10.0,3.124999999999656
400,00:00:00,21:11:22,19.0,-3.025000000005107
401,00:00:00,21:13:51,149.0,3.2249999999942047
402,00:00:00,21:14:04,13.0,-3.124999999999656
403,00:00:00,21:15:58,114.0,3.425000000005507
404,00:00:00,21:17:12,74.0,-3.2249999999942047
405,00:00:00,21:18:10,58.0,3.3249999999887536
406,00:00:00,21:18:46,36.0,-3.2249999999942047
407,00:00:00,21:18:54,8.0,3.2249999999942047
408,00:00:00,21:20:20,86.0,-3.124999999999656
409,00:00:00,21:20:36,16.0,3.025000000005107
410,00:00:00,21:20:50,14.0,-0.0999999999945489
411,01:00:00,21:21:30,34.0,6.8000000000012495
412,01:00:00,21:22:19,49.0,-1.874999999999794
413,01:00:00,21:22:22,3.0,3.400000000006175
414,01:00:00,21:22:53,31.0,-3.4000000000061767
415,01:00:00,21:22:58,5.0,3.4000000000061767
416,01:00:00,21:23:07,9.0,-3.4000000000061767
417,01:00:00,21:23:14,7.0,3.4000000000061767
418,01:00:00,21:24:10,56.0,-13.600000000002499
419,01:00:00,21:24:12,2.0,3.3999999999950736
420,01:00:00,21:24:43,31.0,-3.3999999999950736
421,01:00:00,21:24:51,8.0,3.3999999999950736
422,01:00:00,21:25:46,55.0,-6.799999999990149
423,01:00:00,21:26:37,51.0,8.674999999989941
424,01:00:00,21:26:55,18.0,-1.8749999999997935
425,01:00:00,21:27:35,40.0,1.8749999999997935
426,01:00:00,21:27:54,19.0,-1.8749999999997935
427,01:00:00,21:28:12,18.0,3.3999999999950736
428,01:00:00,21:28:33,21.0,-3.3999999999950736
429,01:00:00,21:29:40,67.0,6.8000000000012495
430,01:00:00,21:29:46,6.0,-3.400000000006176
431,01:00:00,21:29:53,7.0,3.400000000006176
432,01:00:00,21:30:01,8.0,-3.400000000006176
433,01:00:00,21:30:39,38.0,6.800000000012353
434,01:00:00,21:30:44,5.0,-3.4000000000061767
435,01:00:00,21:30:47,3.0,3.4000000000061767
436,01:00:00,21:31:12,25.0,-3.4000000000061767
437,01:00:00,21:32:25,73.0,23.800000000002992
438,01:00:00,21:32:28,3.0,-6.800000000001251
439,01:00:00,21:32:29,1.0,3.3999999999950745
440,01:00:00,21:32:30,1.0,-3.3999999999950745
441,01:00:00,21:32:31,1.0,3.3999999999950745
442,01:00:00,21:32:35,4.0,-3.3999999999950745
443,01:00:00,21:32:44,9.0,3.3999999999950745
444,01:00:00,21:33:05,21.0,-10.20000000000049
445,01:00:00,21:33:06,1.0,3.3999999999950745
446,01:00:00,21:33:16,10.0,-10.199999999985222
447,01:00:00,21:33:32,16.0,6.799999999990147
448,01:00:00,21:33:48,16.0,-3.3999999999950745
449,01:00:00,21:33:49,1.0,3.3999999999950745
450,01:00:00,21:34:24,35.0,-13.600000000002503
451,01:00:00,21:34:33,9.0,10.200000000007426
452,01:00:00,21:34:50,17.0,-3.3999999999950745
453,01:00:00,21:35:34,44.0,13.599999999995564
454,01:00:00,21:35:38,4.0,-3.4000000000103405
455,01:00:00,21:35:40,2.0,3.4000000000103405
456,01:00:00,21:35:56,16.0,-10.200000000000486
457,01:00:00,21:36:08,12.0,3.3999999999950745
458,01:00:00,21:36:24,16.0,-6.799999999990149
459,01:00:00,21:36:51,27.0,10.199999999985224
460,01:00:00,21:37:00,9.0,-1.5249999999952806
461,01:00:00,21:37:15,15.0,3.4000000000061767
462,01:00:00,21:37:39,24.0,-5.275000000005971
463,01:00:00,21:37:41,2.0,3.3999999999950745
464,01:00:00,21:38:10,29.0,-3.3999999999950745
465,01:00:00,21:38:12,2.0,3.3999999999950745
466,01:00:00,21:38:41,29.0,-10.199999999985224
467,01:00:00,21:38:48,7.0,3.3999999999950745
468,01:00:00,21:39:12,24.0,-3.3999999999950745
469,01:00:00,21:39:16,4.0,3.3999999999950745
470,01:00:00,21:39:54,38.0,-10.200000000007426
471,01:00:00,21:40:01,7.0,5.275000000005969
472,01:00:00,21:41:19,78.0,-5.27500000000597
473,01:00:00,21:41:49,30.0,3.400000000006176
474,01:00:00,21:42:00,11.0,-3.400000000006176
475,01:00:00,21:42:05,5.0,3.400000000006176
476,01:00:00,21:42:21,16.0,-3.400000000006176
477,01:00:00,21:42:29,8.0,6.800000000012353
478,01:00:00,21:42:34,5.0,-1.5250000000063828
479,01:00:00,21:42:41,7.0,1.5250000000063828
480,01:00:00,21:43:02,21.0,-4.9250000000014555
481,01:00:00,21:43:11,9.0,4.9250000000014555
482,01:00:00,21:43:18,7.0,-3.400000000006176
483,01:00:00,21:43:22,4.0,3.400000000006176
484,01:00:00,21:43:53,31.0,-6.800000000012353
485,01:00:00,21:43:54,1.0,3.400000000006176
486,01:00:00,21:43:56,2.0,-3.400000000006176
487,01:00:00,21:43:57,1.0,3.400000000006176
488,01:00:00,21:44:24,27.0,-10.199999999996322
489,01:00:00,21:44:31,7.0,3.3999999999950736
490,01:00:00,21:44:33,2.0,-3.3999999999950736
491,01:00:00,21:44:48,15.0,6.799999999990147
492,01:00:00,21:44:50,2.0,-3.3999999999950736
493,01:00:00,21:45:24,34.0,6.8000000000012495
494,01:00:00,21:45:38,14.0,-3.400000000006176
495,01:00:00,21:45:47,9.0,6.800000000012353
496,01:00:00,21:47:48,121.0,-13.600000000002499
497,01:00:00,21:47:59,11.0,3.3999999999950736
498,01:00:00,21:48:12,13.0,-6.799999999990147
499,01:00:00,21:48:38,26.0,3.3999999999950745
500,01:00:00,21:48:56,18.0,-6.800000000005413
501,01:00:00,21:48:57,1.0,3.4000000000103388
502,01:00:00,21:21:17,21.0,-3.225000000005307
503,01:00:00,21:21:30,13.0,3.0249999999940047
504,01:00:00,21:22:58,88.0,-3.124999999999656
505,01:00:00,21:23:09,11.0,3.124999999999656
506,01:00:00,21:23:14,5.0,-3.124999999999656
507,01:00:00,21:24:45,91.0,3.425000000005507
508,01:00:00,21:26:23,98.0,-3.124999999999656
509,01:00:00,21:26:37,14.0,3.025000000005107
510,01:00:00,21:26:55,18.0,-3.025000000005107
511,01:00:00,21:27:35,40.0,3.025000000005107
512,01:00:00,21:28:12,37.0,-3.124999999999656
513,01:00:00,21:28:33,21.0,0.0999999999945489
514,01:00:00,21:30:47,134.0,-0.30000000000585114
